N ID,Visit name,Quarter ID_original,Combined1,Combined,SCM Type,AID,Type of bacteria,Type of bacteria1,Bacteria_groups,Bacteria_groups_code,Any_pathogen,NAS,Mammaliicoccus,NASM,Gram_neg,Other_bac,Staph_au,Not_iden,Strept,Code for bacterial class,CMT score,Bacterial growth,Quarter ID,QP,QP_RL,QP_FH,T_shape,T_lesion,T_congenital1,AID,AID_original,B_mastitis,Age,Age_code,Breed,Breed1,Breed_Code,BCS,BCS_code,BCS1,A_my,Milk yield_code,L_stage,L_stage code,Pregnancy,Parity,Parity_code,Parity_code1,U_symmetry,U_shape,T_block,T_congenital,T_position,C_hind_quarter,U_dis,H_any_dis,H_lameness,H_cm,H_abort,H_calf_m,FID_original,FID,District,Visit name,F_mastitis,BMSCC,Log10BMSCC,R_system,Rs_code,Month,Season,Education,TN_Buffalo,N_lactating,Breeds,Breed_code,Feeding_S,T_feed,B_source,Wash_buffalo,Control_milk,Wash_udder,Dry_udder,T_dipping,T_hand_milk1,T_hand_milk,Fre_milking,Udder_hygiene,Milker_hygiene,N_milker,Milk_cm_last
1115,Noakhali,F242A2HL,Culture negative,Culture negative,1,617,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F242A2HL,HL,Left,Hind,3,0,0,617,2,1,5,1,Indigenous,Indigenous,1,3,0,Poor,2,0,4,1,2,3,3,3,2,3,0,0,4,2,0,0,0,0,0,0,242,205,Noakhali,Noakhali,1,"781,000",5.89,Bathan,0,March,1,0,52,24,River type,1,1,1,0,0,1,0,0,3,2,2,1,4,3,1,0
1118,Noakhali,F242A4FL,Culture negative,Culture negative,1,619,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F242A4FL,FL,Left,Front,3,0,0,619,4,1,10,3,Crossbreed,Crossbreed,2,3,0,Poor,5,1,3,0,2,3,3,3,1,3,0,0,4,2,0,0,0,0,0,0,242,205,Noakhali,Noakhali,1,"781,000",5.89,Bathan,0,March,1,0,52,24,River type,1,1,1,0,0,1,0,0,3,2,2,1,4,3,1,0
1119,Noakhali,F242A4FR,Culture negative,Culture negative,1,619,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F242A4FR,FR,Right,Front,3,0,0,619,4,1,10,3,Crossbreed,Crossbreed,2,3,0,Poor,5,1,3,0,2,3,3,3,1,3,0,0,4,2,0,0,0,0,0,0,242,205,Noakhali,Noakhali,1,"781,000",5.89,Bathan,0,March,1,0,52,24,River type,1,1,1,0,0,1,0,0,3,2,2,1,4,3,1,0
1121,Noakhali,F242A4HR,Culture negative,Culture negative,1,619,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F242A4HR,HR,Right,Hind,3,0,0,619,4,1,10,3,Crossbreed,Crossbreed,2,3,0,Poor,5,1,3,0,2,3,3,3,1,3,0,0,4,2,0,0,0,0,0,0,242,205,Noakhali,Noakhali,1,"781,000",5.89,Bathan,0,March,1,0,52,24,River type,1,1,1,0,0,1,0,0,3,2,2,1,4,3,1,0
75,Sandwip,F46A5FL,Staphylococcus hyicus Escherichia coli,Escherichia coli,1,48,Gram negative,Gram negative,Gram-negative,3,1,0,0,0,1,0,0,0,0,4,2,Double,F46A5FL,FL,Left,Front,2,0,0,48,5,1,10,3,Indigenous,Indigenous,1,3,0,Poor,2,0,3,0,2,3,3,3,1,1,0,0,2,2,1,1,0,0,0,0,46,17,Chattogram,Sandwip,1,"215,000",5.33,Semi-Bathan,1,February,0,1,44,15,River type,1,2,3,2,1,0,1,0,3,2,2,1,3,2,0,0
1276,Noakhali,F263A1HL,Pseudomonas stutzeri ,Pseudomonas,1,709,Gram negative,Gram negative,Gram-negative,3,1,0,0,0,1,0,0,0,0,4,2,Single,F263A1HL,HL,Left,Hind,2,0,0,709,1,1,8,2,Crossbreed,Crossbreed,2,3,0,Poor,1.2,0,6,1,1,3,3,3,1,1,0,0,1,3,0,0,0,0,0,0,263,226,Noakhali,Noakhali,1,"691,000",5.84,Semi-intensive,3,March,1,1,9,3,River type,1,2,1,2,0,0,0,0,3,2,2,1,4,3,1,0
1123,Noakhali,F243A2*HL,Staphylococcus aureus ,Staphylococcus aureus,1,621,S. aureus,S. aureus,Staphylococcus aureus,5,1,0,0,0,0,0,1,0,0,2,2,Single,F243A2*HL,HL,Left,Hind,1,0,0,621,2,1,5,1,Crossbreed,Crossbreed,2,3,0,Poor,1,0,4,1,2,3,3,3,1,3,0,0,1,2,0,0,0,0,0,0,243,206,Noakhali,Noakhali,1,"516,000",5.71,Semi-Bathan,1,March,1,1,26,12,River type,1,2,1,2,0,1,0,0,3,2,2,1,4,3,1,0
1030,Rajshahi,F223A2HL,Culture negative,Culture negative,0,569,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F223A2HL,HL,Left,Hind,3,0,0,569,2,0,8,2,Crossbreed,Crossbreed,2,3,0,Poor,1,0,3,0,1,3,3,3,1,3,0,0,1,2,0,1,1,0,0,0,223,186,Rajshahi,Rajshahi,0,"184,000",5.26,Semi-intensive,3,March,1,0,18,5,River type,1,2,3,0,0,0,0,0,3,4,1,1,4,3,1,0
754,Sylhet,F161A1FL,Culture negative,Culture negative,0,405,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F161A1FL,FL,Left,Front,1,0,0,405,1,0,8,2,Crossbreed,Crossbreed,2,3,0,Poor,1.5,0,3,0,2,3,3,3,1,3,0,0,1,3,0,0,0,0,0,0,161,125,Moulvibazar,Sylhet,1,"244,000",5.39,Semi-Bathan,1,January,0,0,6,2,Swamp type,2,1,1,2,0,0,0,0,3,4,1,1,4,3,1,0
1105,Noakhali,F239A3HL,Culture negative,Culture negative,0,611,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F239A3HL,HL,Left,Hind,1,0,0,611,3,1,8,2,Crossbreed,Crossbreed,2,3,0,Poor,2.25,0,5,1,2,3,3,3,2,3,0,0,1,1,0,0,0,0,0,0,239,202,Noakhali,Noakhali,1,"886,000",5.95,Semi-Bathan,1,March,1,1,49,8,River type,1,2,1,0,0,1,0,0,3,4,1,1,4,3,0,0
1106,Noakhali,F239A3HR,Culture negative,Culture negative,1,611,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F239A3HR,HR,Right,Hind,1,0,0,611,3,1,8,2,Crossbreed,Crossbreed,2,3,0,Poor,2.25,0,5,1,2,3,3,3,2,3,0,0,1,1,0,0,0,0,0,0,239,202,Noakhali,Noakhali,1,"886,000",5.95,Semi-Bathan,1,March,1,1,49,8,River type,1,2,1,0,0,1,0,0,3,4,1,1,4,3,0,0
1022,Rajshahi,F221A1FL,Culture negative,Culture negative,1,564,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,4,Culture negative,F221A1FL,FL,Left,Front,1,0,0,564,1,1,7,2,Crossbreed,Crossbreed,2,3,0,Poor,2,0,6,1,1,3,3,3,1,3,0,0,1,2,0,1,1,0,0,0,221,184,Rajshahi,Rajshahi,1,"1,008,000",6,Semi-intensive,3,March,1,2,13,2,River type,1,2,3,0,0,0,0,0,3,4,1,1,4,3,0,0
813,Sylhet,F176A1FL,Corynebacterium xerosis ,Corynebacterium,0,440,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,1,Single,F176A1FL,FL,Left,Front,1,0,0,440,1,0,10,3,Indigenous,Indigenous,1,3,0,Poor,1,0,2,0,2,3,3,3,1,3,0,0,1,3,0,0,0,0,0,0,176,139,Moulvibazar,Sylhet,0,"72,000",4.86,Semi-Bathan,1,January,0,0,41,6,River type,1,1,2,0,0,0,0,0,3,4,1,1,4,3,1,0
1031,Rajshahi,F223A2HR,Kocuria kristinae ,Kocuria ,0,569,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,1,Single,F223A2HR,HR,Right,Hind,1,0,0,569,2,0,8,2,Crossbreed,Crossbreed,2,3,0,Poor,1,0,3,0,1,3,3,3,1,3,0,0,1,2,0,1,1,0,0,0,223,186,Rajshahi,Rajshahi,0,"184,000",5.26,Semi-intensive,3,March,1,0,18,5,River type,1,2,3,0,0,0,0,0,3,4,1,1,4,3,1,0
1010,Rajshahi,F219A3FL,Culture negative,Culture negative,1,559,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F219A3FL,FL,Left,Front,1,0,0,559,3,1,9,3,Indigenous,Indigenous,1,3,0,Poor,2,0,6,1,2,3,3,3,1,3,0,0,2,1,0,1,0,0,0,0,219,182,Rajshahi,Rajshahi,1,"281,000",5.45,Semi-intensive,3,March,1,1,15,6,River type,1,2,3,0,0,0,0,0,3,5,1,1,4,3,1,0
35,Sandwip,F36A1HR,Culture negative,Culture negative,0,21,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F36A1HR,HR,Right,Hind,1,0,0,21,1,1,7,2,Indigenous,Indigenous,1,3,0,Poor,1.5,0,9,2,1,3,3,3,1,1,0,0,1,2,0,0,0,0,0,0,36,7,Chattogram,Sandwip,0,"149,000",5.17,Bathan,0,February,0,0,13,3,Both,0,1,1,2,0,0,0,0,3,7,1,1,4,3,0,0
1355,Noakhali,F276A1HR,Culture negative,Culture negative,0,751,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F276A1HR,HR,Right,Hind,1,0,0,751,1,1,8,2,Indigenous,Indigenous,1,3,0,Poor,1.5,0,7,2,2,3,3,3,1,3,0,0,4,1,1,,0,0,0,0,276,238,Noakhali,Noakhali,1,"351,000",5.55,Semi-Bathan,1,April,1,1,16,2,River type,1,1,1,0,0,1,0,0,3,7,1,1,4,3,1,0
1354,Noakhali,F276A1HL,Culture negative,Culture negative,1,751,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,4,Culture negative,F276A1HL,HL,Left,Hind,1,0,0,751,1,1,8,2,Indigenous,Indigenous,1,3,0,Poor,1.5,0,7,2,2,3,3,3,1,3,0,0,4,1,1,,0,0,0,0,276,238,Noakhali,Noakhali,1,"351,000",5.55,Semi-Bathan,1,April,1,1,16,2,River type,1,1,1,0,0,1,0,0,3,7,1,1,4,3,1,0
746,Jamalpur,F159A1FR,Culture negative,Culture negative,0,398,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F159A1FR,FR,Right,Front,1,0,0,398,1,0,8,2,Crossbreed,Crossbreed,2,3,0,Poor,8,1,4,1,2,4,4,4,1,3,0,0,1,1,0,0,0,0,0,0,159,123,Jamalpur,Jamalpur,0,"104,000",5.02,Semi-intensive,3,December,0,0,30,13,,,2,3,2,0,0,0,0,3,1,1,2,4,1,0,0
726,Jamalpur,F156A2HL,Culture negative,Culture negative,0,388,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F156A2HL,HL,Left,Hind,1,0,0,388,2,1,7,2,Indigenous,Indigenous,1,3,0,Poor,,,4,1,2,4,4,4,1,3,0,0,1,3,0,0,0,0,0,0,156,120,Jamalpur,Jamalpur,1,"216,000",5.33,Semi-intensive,3,March,1,,60,25,River type,1,2,3,2,0,0,0,0,3,1,1,1,4,2,1,0
1047,Rajshahi,F226A3FR,Culture negative,Culture negative,0,579,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F226A3FR,FR,Right,Front,1,0,0,579,3,1,10,3,Crossbreed,Crossbreed,2,3,0,Poor,1,0,12,3,1,4,4,4,1,3,0,0,1,1,0,0,0,0,0,0,226,189,Rajshahi,Rajshahi,1,"318,000",5.5,Semi-intensive,3,March,1,2,10,4,River type,1,2,3,2,0,0,0,0,3,1,1,1,4,3,1,0
1038,Rajshahi,F225A2FL,Culture negative,Culture negative,0,575,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F225A2FL,FL,Left,Front,1,0,0,575,2,1,9,3,Indigenous,Indigenous,1,3,0,Poor,1,0,3,0,2,4,4,4,1,3,0,0,1,1,0,1,0,0,0,0,225,188,Rajshahi,Rajshahi,1,"322,000",5.51,Semi-intensive,3,March,1,1,4,3,River type,1,2,3,0,0,0,0,0,3,1,1,1,4,3,0,0
975,Rajshahi,F212A4HL,Culture negative,Culture negative,0,541,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F212A4HL,HL,Left,Hind,1,0,0,541,4,1,10,3,Crossbreed,Crossbreed,2,3,0,Poor,1,0,6,1,2,4,4,4,1,1,0,0,2,2,0,0,0,0,0,0,212,175,Rajshahi,Rajshahi,1,"387,000",5.59,Semi-intensive,3,February,0,1,21,5,River type,1,2,1,2,0,1,0,0,3,1,1,1,4,3,,0
1101,Noakhali,F238A1HR,Culture negative,Culture negative,0,609,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F238A1HR,HR,Right,Hind,1,0,0,609,1,0,12,3,Indigenous,Indigenous,1,3,0,Poor,3,1,6,1,1,4,4,4,1,3,0,0,1,1,0,0,0,0,0,0,238,201,Noakhali,Noakhali,1,"707,000",5.85,Household,2,March,1,1,10,2,River type,1,1,1,0,0,0,0,0,3,1,1,1,4,3,0,0
1046,Rajshahi,F226A3FL,Culture negative,Culture negative,1,579,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F226A3FL,FL,Left,Front,1,0,0,579,3,1,10,3,Crossbreed,Crossbreed,2,3,0,Poor,1,0,12,3,1,4,4,4,1,3,0,0,1,1,0,0,0,0,0,0,226,189,Rajshahi,Rajshahi,1,"318,000",5.5,Semi-intensive,3,March,1,2,10,4,River type,1,2,3,2,0,0,0,0,3,1,1,1,4,3,1,0
1039,Rajshahi,F225A2HL,Culture negative,Culture negative,1,575,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F225A2HL,HL,Left,Hind,1,0,0,575,2,1,9,3,Indigenous,Indigenous,1,3,0,Poor,1,0,3,0,2,4,4,4,1,3,0,0,1,1,0,1,0,0,0,0,225,188,Rajshahi,Rajshahi,1,"322,000",5.51,Semi-intensive,3,March,1,1,4,3,River type,1,2,3,0,0,0,0,0,3,1,1,1,4,3,0,0
973,Rajshahi,F212A4FL,Culture negative,Culture negative,1,541,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F212A4FL,FL,Left,Front,1,0,0,541,4,1,10,3,Crossbreed,Crossbreed,2,3,0,Poor,1,0,6,1,2,4,4,4,1,1,0,0,2,2,0,0,0,0,0,0,212,175,Rajshahi,Rajshahi,1,"387,000",5.59,Semi-intensive,3,February,0,1,21,5,River type,1,2,1,2,0,1,0,0,3,1,1,1,4,3,,0
711,Jamalpur,F154A2HR,Actinomyces naeslundii ,Actinomyces,0,381,Other bacteria,Other bacteria,Gram-negative,3,1,0,0,0,1,0,0,0,0,5,1,Single,F154A2HR,HR,Right,Hind,1,0,0,381,2,0,8,2,Indigenous,Indigenous,1,3,0,Poor,3,1,5,1,2,4,4,4,1,3,0,0,1,3,0,0,0,0,0,0,154,118,Jamalpur,Jamalpur,1,"215,000",5.33,Bathan,0,December,0,2,26,11,Both,0,2,3,2,0,1,0,0,3,1,1,2,4,3,1,0
604,Jamalpur,F136A1HR,Rothia terrae ,Rothia ,1,313,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,2,Single,F136A1HR,HR,Right,Hind,1,0,0,313,1,1,10,3,Indigenous,Indigenous,1,3,0,Poor,3,1,5,1,1,4,4,4,1,3,0,0,1,3,0,1,0,0,0,0,136,100,Jamalpur,Jamalpur,0,"178,000",5.25,Semi-intensive,3,December,0,1,41,21,River type,1,2,3,0,0,1,0,0,3,1,1,2,4,3,0,1
538,Jamalpur,F127A1FR,Staphylococcus aureus ,Staphylococcus aureus,0,277,S. aureus,S. aureus,Staphylococcus aureus,5,1,0,0,0,0,0,1,0,0,2,1,Single,F127A1FR,FR,Right,Front,2,0,0,277,1,0,7,2,Indigenous,Indigenous,1,3,0,Poor,3,1,3,0,1,4,4,4,1,3,0,0,1,3,0,1,0,0,0,0,127,91,Jamalpur,Jamalpur,0,"105,000",5.02,Semi-Bathan,1,December,0,2,18,8,River type,1,2,2,2,0,1,0,0,3,1,1,1,4,3,1,1
658,Jamalpur,F145A1FL,Staphylococcus aureus ,Staphylococcus aureus,1,348,S. aureus,S. aureus,Staphylococcus aureus,5,1,0,0,0,0,0,1,0,0,2,2,Single,F145A1FL,FL,Left,Front,1,0,0,348,1,1,10,3,Indigenous,Indigenous,1,3,0,Poor,4,1,3,0,2,4,4,4,1,3,0,0,1,2,0,0,0,0,0,0,145,109,Jamalpur,Jamalpur,1,"212,000",5.33,Semi-Bathan,1,December,0,1,42,18,River type,1,2,3,2,0,1,0,0,3,1,1,1,4,3,0,1
725,Jamalpur,F156A2FR,Not-identified ,Not-identified ,1,388,,,Not-identified ,6,1,0,0,0,0,0,0,1,0,,2,,F156A2FR,FR,Right,Front,2,0,0,388,2,1,7,2,Indigenous,Indigenous,1,3,0,Poor,,,4,1,2,4,4,4,1,3,0,0,1,3,0,0,0,0,0,0,156,120,Jamalpur,Jamalpur,1,"216,000",5.33,Semi-intensive,3,March,1,,60,25,River type,1,2,3,2,0,0,0,0,3,1,1,1,4,2,1,0
291,Bhola,F97A4FL,Culture negative,Culture negative,0,155,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F97A4FL,FL,Left,Front,1,0,0,155,4,0,9,3,Crossbreed,Crossbreed,2,3,0,Poor,1.5,0,5,1,2,4,4,4,2,3,0,0,5,1,0,0,0,0,0,1,97,66,Bhola,Bhola,1,"279,000",5.45,Bathan,0,March,1,0,32,11,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,0
1122,Noakhali,F243A1FL,Culture negative,Culture negative,0,620,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F243A1FL,FL,Left,Front,1,0,0,620,1,0,8,2,Crossbreed,Crossbreed,2,3,0,Poor,1.5,0,7,2,2,4,4,4,1,3,0,0,1,1,0,0,0,0,0,0,243,206,Noakhali,Noakhali,1,"516,000",5.71,Semi-Bathan,1,March,1,1,26,12,River type,1,2,1,2,0,1,0,0,3,2,2,1,4,3,1,0
1156,Noakhali,F248A4FL,Culture negative,Culture negative,0,636,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F248A4FL,FL,Left,Front,1,0,0,636,4,1,7,2,Crossbreed,Crossbreed,2,3,0,Poor,3,1,6,1,2,4,4,4,1,3,0,0,4,3,0,1,0,0,0,0,248,211,Noakhali,Noakhali,1,"727,000",5.86,Semi-Bathan,1,March,1,1,39,20,River type,1,1,1,1,0,0,0,0,3,2,2,1,4,3,0,0
1160,Noakhali,F249A1FL,Culture negative,Culture negative,0,638,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F249A1FL,FL,Left,Front,1,0,0,638,1,0,12,3,Indigenous,Indigenous,1,3,0,Poor,3,1,6,1,2,4,4,4,2,3,0,0,1,1,0,0,0,0,0,0,249,212,Noakhali,Noakhali,1,"737,000",5.87,Semi-Bathan,1,March,1,0,44,19,River type,1,2,1,0,0,1,0,0,3,2,2,1,4,3,0,0
1157,Noakhali,F248A4FR,Bacillus cereus Micrococcus luteus,Micrococcus ,1,636,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,2,Double,F248A4FR,FR,Right,Front,1,0,0,636,4,1,7,2,Crossbreed,Crossbreed,2,3,0,Poor,3,1,6,1,2,4,4,4,1,3,0,0,4,3,0,1,0,0,0,0,248,211,Noakhali,Noakhali,1,"727,000",5.86,Semi-Bathan,1,March,1,1,39,20,River type,1,1,1,1,0,0,0,0,3,2,2,1,4,3,0,0
753,Sylhet,F160A2FL,Culture negative,Culture negative,0,404,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F160A2FL,FL,Left,Front,1,0,0,404,2,0,10,3,Crossbreed,Crossbreed,2,3,0,Poor,2,0,2,0,2,4,4,4,1,3,0,0,1,3,0,0,0,0,0,0,160,124,Moulvibazar,Sylhet,0,"172,000",5.24,Semi-Bathan,1,January,0,2,6,2,Swamp type,2,1,1,2,0,0,0,0,3,4,1,1,4,3,1,0
696,Jamalpur,F150A3HR,Culture negative,Culture negative,0,370,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F150A3HR,HR,Right,Hind,2,0,0,370,3,1,9,3,Indigenous,Indigenous,1,3,0,Poor,,,3,0,2,4,4,4,1,3,0,0,1,2,0,0,0,0,0,0,150,114,Jamalpur,Jamalpur,1,"318,000",5.5,Bathan,0,December,0,0,13,5,River type,1,2,3,2,0,0,0,0,3,4,1,1,4,3,0,0
695,Jamalpur,F150A3HL,Micrococcus luteus ,Micrococcus ,1,370,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,2,Single,F150A3HL,HL,Left,Hind,1,0,0,370,3,1,9,3,Indigenous,Indigenous,1,3,0,Poor,,,3,0,2,4,4,4,1,3,0,0,1,2,0,0,0,0,0,0,150,114,Jamalpur,Jamalpur,1,"318,000",5.5,Bathan,0,December,0,0,13,5,River type,1,2,3,2,0,0,0,0,3,4,1,1,4,3,0,0
555,Jamalpur,F130A4FL,Culture negative,Culture negative,1,288,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F130A4FL,FL,Left,Front,1,0,0,288,4,1,8,2,Indigenous,Indigenous,1,3,0,Poor,,,3,0,2,4,4,4,1,3,0,0,1,1,0,0,0,0,0,0,130,94,Jamalpur,Jamalpur,0,"110,000",5.04,Semi-Bathan,1,December,0,0,75,28,Both,0,2,3,0,0,1,0,0,3,6,1,1,4,3,1,0
1357,Noakhali,F276A3FL,Culture negative,Culture negative,0,753,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F276A3FL,FL,Left,Front,1,0,0,753,3,0,10,3,Crossbreed,Crossbreed,2,3,0,Poor,1.5,0,6,1,2,4,4,4,1,3,0,0,4,3,0,0,0,0,0,1,276,238,Noakhali,Noakhali,1,"351,000",5.55,Semi-Bathan,1,April,1,1,16,2,River type,1,1,1,0,0,1,0,0,3,7,1,1,4,3,1,0
598,Jamalpur,F135A2HL,Culture negative,Culture negative,1,310,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,4,Culture negative,F135A2HL,HL,Left,Hind,1,0,0,310,2,1,6,1,Indigenous,Indigenous,1,3,0,Poor,,,7,2,1,4,4,4,1,3,0,0,2,3,0,1,0,0,0,0,135,99,Jamalpur,Jamalpur,0,"155,000",5.19,Semi-Bathan,1,December,0,2,45,20,River type,1,2,3,2,0,1,0,0,3,7,1,2,4,3,1,0
597,Jamalpur,F135A2FL,Staphylococcus aureus Staphylococcus sciuri,Staphylococcus aureus,1,310,S. aureus,S. aureus,Staphylococcus aureus,5,1,0,0,0,0,0,1,0,0,2,4,Double,F135A2FL,FL,Left,Front,1,0,0,310,2,1,6,1,Indigenous,Indigenous,1,3,0,Poor,,,7,2,1,4,4,4,1,3,0,0,2,3,0,1,0,0,0,0,135,99,Jamalpur,Jamalpur,0,"155,000",5.19,Semi-Bathan,1,December,0,2,45,20,River type,1,2,3,2,0,1,0,0,3,7,1,2,4,3,1,0
1245,Noakhali,F258A3FL,Culture negative,Culture negative,0,692,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F258A3FL,FL,Left,Front,1,0,0,692,3,0,13,3,Indigenous,Indigenous,1,3,0,Poor,1.5,0,6,1,1,5,5,5,1,1,0,0,1,3,1,0,0,0,0,1,258,221,Noakhali,Noakhali,1,"304,000",5.48,Semi-intensive,3,March,1,1,157,35,River type,1,2,3,2,0,1,0,0,3,1,1,1,4,3,1,0
1253,Noakhali,F258A8HL,Culture negative,Culture negative,0,697,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F258A8HL,HL,Left,Hind,1,0,0,697,8,1,11,3,Crossbreed,Crossbreed,2,3,0,Poor,1.5,0,6,1,2,5,5,5,1,3,0,0,1,1,0,0,0,0,0,0,258,221,Noakhali,Noakhali,1,"304,000",5.48,Semi-intensive,3,March,1,1,157,35,River type,1,2,3,2,0,1,0,0,3,1,1,1,4,3,1,0
937,Rajshahi,F205A2FL,Culture negative,Culture negative,1,524,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F205A2FL,FL,Left,Front,1,0,0,524,2,1,10,3,Crossbreed,Crossbreed,2,3,0,Poor,1.5,0,4,1,2,5,5,5,1,3,0,0,1,2,0,0,0,0,0,0,205,168,Rajshahi,Rajshahi,0,"107,000",5.03,Semi-intensive,3,February,0,1,5,2,River type,1,2,3,1,0,0,0,0,3,1,1,1,4,3,0,0
1252,Noakhali,F258A8FR,Culture negative,Culture negative,1,697,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F258A8FR,FR,Right,Front,1,0,0,697,8,1,11,3,Crossbreed,Crossbreed,2,3,0,Poor,1.5,0,6,1,2,5,5,5,1,3,0,0,1,1,0,0,0,0,0,0,258,221,Noakhali,Noakhali,1,"304,000",5.48,Semi-intensive,3,March,1,1,157,35,River type,1,2,3,2,0,1,0,0,3,1,1,1,4,3,1,0
1367,Noakhali,F278A2FL,Culture negative,Culture negative,1,760,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,4,Culture negative,F278A2FL,FL,Left,Front,,,,760,2,1,12,3,Crossbreed,Crossbreed,2,3,0,Poor,1,0,5,1,2,5,5,5,1,3,0,0,4,3,0,0,1,0,0,0,278,240,Noakhali,Noakhali,1,"351,000",5.55,Semi-Bathan,1,April,1,1,18,3,River type,1,1,1,0,0,1,0,0,3,1,1,1,4,3,1,0
1368,Noakhali,F278A2FR,Culture negative,Culture negative,1,760,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F278A2FR,FR,Right,Front,,,,760,2,1,12,3,Crossbreed,Crossbreed,2,3,0,Poor,1,0,5,1,2,5,5,5,1,3,0,0,4,3,0,0,1,0,0,0,278,240,Noakhali,Noakhali,1,"351,000",5.55,Semi-Bathan,1,April,1,1,18,3,River type,1,1,1,0,0,1,0,0,3,1,1,1,4,3,1,0
1369,Noakhali,F278A2HL,Culture negative,Culture negative,1,760,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,4,Culture negative,F278A2HL,HL,Left,Hind,,,,760,2,1,12,3,Crossbreed,Crossbreed,2,3,0,Poor,1,0,5,1,2,5,5,5,1,3,0,0,4,3,0,0,1,0,0,0,278,240,Noakhali,Noakhali,1,"351,000",5.55,Semi-Bathan,1,April,1,1,18,3,River type,1,1,1,0,0,1,0,0,3,1,1,1,4,3,1,0
